label,text-cat,length-cat,containsMention-cat,isWeekend-cat
0,"geez what a busy afternoon. meetings emails meetings and email and more meetings. 6pm and the day is still going! ah its dark and ",132,0,0
0,"dang!!! another spring break!!!  how cool is that???  too bad i have to work all week  oh well more money for a phone.  ttyl everbody!!!",137,0,0
0,"@sara_kate im afraid too  ( ur reply about uni from ages ago",60,1,0
0,"feeling down ",13,0,0
0,"@carvin1 lol they are some emotional ass men!! omg all this late night eating.. both of us are broke ",101,1,0
0,"@nick_carter aww nick!! i like your hair longer why did you cut it off?  break. my. heart.",91,1,0
0," wonder if jon lost the net",27,0,0
0,"wow. the most depressing thing in the world is losing a video that you've created in a matter of seconds.  #fml",111,0,0
0,"@nchokkan https://www.mycomicshop.com/search?tid=395031 but all says not in stock ",82,1,0
0,"@poohpot lmao im sorry poohpot i ate it all! ",45,1,0
0,"any chance  softbelly (for @mtub) isn't loud? ",46,1,0
0,"time to move my posterior  and lose some fat. my articulation are creaking so no more running  but i�m drool for some swimming",128,0,0
0,"listening to nathan cry.... ",28,0,0
0,"today sucked. i'm gonna die without chris and callum!  wahhh!",61,0,0
0,"stou site not update no info about 2/2552 exam and open course i must wait for mail notices and doc. um... ",110,0,0
0,"@ohsbrat30...i'm sorry. i'm feeling kinda yucky myself. 5am is going to come too quick ",87,1,0
0,"is in love with scrappy and is missin him already ",50,0,0
0,"wants to hear @seblefebvre 's song but myspace is messing with me ",66,1,0
0,"bad news was dad has cancer and is dying   good news new business started and  i am now a life coach practising holistic weight management",138,0,0
0,"@duchess_rebecca man... intervention is soo sad ",48,1,0
0,"help! i need a new boyfriend... i'm stuck in a rut ",51,0,0
0,"i feel like a complete idiot. i'm the only one who doesn't get how this shit works  help me ",92,0,0
0,"saw an ad on craigslist for a casting call for a female host on g4. i was totally psyched! but realized it was a hoax ",118,0,0
0,"pepperoni rolls in l.a.?: i called valentino's - they said that they had sausage rolls but no pepperoni rolls  http://tinyurl.com/cec5ka",136,0,0
0,"@soillodge yes it will be. it's only monday ",45,1,0
0,"i want the new gg episode already ",34,0,0
0,"i miss watching rocko's modern life. ",37,0,0
0,"rip sandra....its so sad    how can someone do something like that??",68,0,0
0,"keeping my fingers crossed for my buddy    he is not feeling well.",66,0,0
0,"wait should i eat?? or be skinny for vegas!! i'm hungry! ",57,0,0
0,"@marge_inovera i tried tweetdeck once and i hated it with a passion. or it hated me i'm not sure... ",101,1,0
0,"@benackerman btw my iphone is acting funny dying quickly and freezing and bs.  i'm not admitting anything just sayin ",119,1,0
0,"sitting here wondering why &quot;ed&quot; still has such a strong hold on me ",77,0,0
0,"@bananaface im sorry i got you sick.  lol. going to bed too. night!",67,1,0
0,"@carolrainbow no internet at home have to drive into ox to use internet because of builders! ",94,1,0
0,"@steve_buscemi the weather in canada is freezing ",49,1,0
0,"twiggassssssss i been out of range all day  i'm back now and hopefully for good.",80,0,0
0,"@danadearmond ",14,1,0
0,"anyone who reads this pray for my grandma. she's in pain ",57,0,0
0,"#3 woke up and was having an accident - &quot;it's pushing it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  ",144,0,0
0,"home from franklin street i almost jumped over a fire. someone kicked it before i could.  jenny lost her shoe.",111,0,0
0,"@johnnybeane hey! you just changed your default. ",49,1,0
0,"finally gave in and was bored enough to start this thing. i think the 140 is going to be a problem for me tho.  its like a myspace status.",138,0,0
0,"@ellievolia if oooonly we were really so lucky eh? and awh  definitely too early for work.",91,1,0
0,"buttload of homework! ",22,0,0
0,"needs another copy of visual studio 2008 ",41,0,0
0,"why to we the only school in the world be in this week.my school is silly  anyway... look on the bright side. when i'm off u will be in",138,0,0
0,"omg i've an economics test. and i dont know all the things i have to know and omg im gonna fail ",96,0,0
0,"@robcthegeek once upon a time hundred islands was the pride of philippine tourism but coral/clam/rare fish poaching did it in. kinda sad ",138,1,0
0,"@henkuyinepu yeah apparently i have really bad taste ",54,1,0
0,"@hummiemd i know! i was really surprised since everyone recommends them on youtube.  i have to call them tomorrow and figure it all out.",136,1,0
0,"waiting at the airport for my ride while i get harassed by 2 men trying to sell me ugly hats.. why me?!  i just want to sleep..",127,0,0
0,"i left my ids at the location and now i can not go out to bars  fuckkkkkkkkkkkkk",80,0,0
0,"@celycarmo i'm sorry i don't understand your last comment ",58,1,0
0,"@officialrandl when is the announcement? i stayed up late last night ",69,1,0
0,"@kishorek this is strange illegal torrents avlbl everywhere legal dvd not in stock  what do i do now???",105,1,0
0,"its not enough to say that imiss u ",35,0,0
0,"this trolley has up packed in like sardines! padre game and they remove a car?! good call mts ",94,0,0
0,"@randomlynat jeez i was just trying to help  haha.",51,1,0
0,"@supamagg that happened to me saturday night. along with my glittery green lighter! ",84,1,0
0,"trying to reduce the number of cigarettes in each day! ",55,0,0
0,"yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to ",97,0,0
0,"gotta do my cooking assignment  its too hard",44,0,0
0,"@treesahquiche okay about the applepears i've talked to a few people and they've all had them before. no one ever told me never ",131,1,0
0,"@jennifermf i know!  i'm a night owl by nature hahaha am i a time zone behind you? it's almost 1 here",102,1,0
0,"@mamasvan lol - nope! but i did have complete #camerafail ",58,1,0
0,"@maxime68 @megelder but! i'm useless if i don't sleep  it's not fair! i want all the fun as well!!!",99,1,0
0,"my pookie has a uti.  i have to be nurse gabbie and get him back to 100%!!! no more sodas!!!!!!!!!!!!!!",103,0,0
0,"@jillianfish tweet something damn it!  and hang out with me please? ",68,1,0
0,"@anistorm ",10,1,0
0,"i'm so behind in video games and everything for that matter. i'm yesterday's news ",83,0,0
0,"@sleep_til_noon i did it was the only one left but i got tempted and ate it soon as i got home  i had a chocolate velvet &amp; ate d mocha",139,1,0
0,"is stressing out because my blackberry keeps flashing a red alert status for no reason!! its faking me out and i hate it!!! ",124,0,0
0,"http://twitpic.com/2y34e - i wanna wear my doc martens out! haven't worn them since december. ",94,0,0
0,"when to the shoe repair shop and the guy could not find my shoes!  so i have to go back and see if he can find them in a couple days. ",134,0,0
0,"@b_barnett i did not really see that coming ",44,1,0
0,"just woke up from the most vivid sketchy not-cool dreams of my life. time to stare at the wall with the lights on. ",117,0,0
0,"it'll take 3 days for my sister to get her passport ",52,0,0
0,"@nicolerichie oh my yes!! i miss ",33,1,0
0,"uh oh... i think i am getting sick ",35,0,0
0,"good god they ruined my belly button!!!  ",41,0,0
0,"watching who framed roger rabbit. makes me miss toon town. ",59,0,0
0,"@akianz renting.. but very cheap renting and awesome house. we had 3 buying attempts fall through ",99,1,0
0,"running nose + spinning head = not a good combination for a meeting! ",69,0,0
0,"@eazydoesit87 negative.. you lost my vote of confidence ",56,1,0
0,"nasty budget due and my iphone is being sent to apple today. ",61,0,0
0,"@sofii_noel that�s bad ",25,1,0
0,"dammit episode 3 of kings won't play for some reason  stopped in the middle now won't do anything",98,0,0
0,"i'm so upset that i missed my chat and quiz online because my free internet has ceased ",87,0,0
0,"can't believe it! i'm in disbelief of it all in a way really. how much can i take from people and always get hurt by others!! ",126,0,0
0,"car show season has started without me ",39,0,0
0,"my throat is raw. ",18,0,0
0,"@kevchoice i just don't get it. what in a persons mind could even have them on some ish like this???  my prayers are with her fam for real",138,1,0
0,"@frago i hate you. i didn't need to see that. i need to call my therapist now. ",79,1,0
0,"twilight didn't come yesterday  fingers crossed for today",57,0,0
0,"@nilelegania glad i was able help you feel better. i hate to see you sick  love you!",84,1,0
0,"is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for ",99,0,0
0,"you know i was thinking... i need money ",41,0,0
0,"omg..its jst teusday ",21,0,0
0,"@ddlovato @david_henrie ummmmm i cant find it. ",47,1,0
0,"just heard that they found sandra cantu... she was only 8 yrs old ",66,0,0
0,"@corrosivecandy ive forgotten how to snoo-snoo  i wonder if snoo-snoo and i will ever meet again...",99,1,0
0,"@amanorris wow that last tweet made me seem like a giant sexist...sorry about that ",83,1,0
0,"my bathtub drain is fired: it haz 1 job 2 do &amp; it iz fail. i got all drano on its ass &amp; iz still not draining. i wanna shower dangit!! ",146,0,0
0,"stuck at home ",14,0,0
0,"@nomadicmatt mine is 1/10  how do you get it up?",48,1,0
0,"duckling in famous children's book stolen from boston's public garden - the boston globe http://tinyurl.com/dc2htx via @sharethis oh no!! ",138,1,0
0,"@appomattox_news thank you! however i hate to be on the same list that includes 2 convicts.  ",94,1,0
0,"heading to altrincham again! out of hours install ",51,0,0
0,"morning!!! good im bloody knackered!!! work is not for me today  helppp!!!! xxx",79,0,0
0,"@jeffreecuntstar  i don't have a garage.  but you can park in my driveway!",74,1,0
0,"@lauredhel  what happened?",26,1,0
0,"&quot;on popular music&quot; by t.w.adorno is probably the most difficult reading ever prescribed i'm actually struggling to continue ",135,0,0
0,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera just my cellphone",96,0,0
0,"we've been good. i'm not liking the snow right now was getting used to the nice spring-like weather.  how about you?",117,0,0
0,"@brian_armstrong what a pity youtube is currently blocked in china.  i can't see the vids. ",91,1,0
0,"@margaretcho what happened to your show it was the hightlight of my life ",73,1,0
0,"this is the best leather sofa in the world!  it's in the office though which means i'm still here working ",106,0,0
0,"still 3 more days until my internet gets uncapped ",50,0,0
0,"if he doesn't get better in a few days he could have something lodged in his belly ",84,0,0
0,"i love my atekinzz so much. &amp;&amp; i soo miss her.. ",56,0,0
0,"i wanna sneak into the zoo and play with the kitties ",53,0,0
0,"@lolitariot oh no  hope you're not getting sick too!",52,1,0
0,"@alejandralei i dont think i can cause its my cousins birthday party ",69,1,0
0,"our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  poor baby he missed them so much today!",135,0,0
0,"the angel is going to miss the athlete this weekend ",52,0,0
0,"trust is hard ",14,0,0
0,"have watched that considering today. yaknow. shawnna tomomorrow;i need my bestfriend ",85,0,0
0,"grr i want to keep reading but if i do i wont have anything left to read ",73,0,0
0,"atekinzz where in the world are you?? ",39,0,0
0,"@rumlover no! u supposed to be my date ",39,1,0
0,"pears &amp; brie bottle of cabernet and &quot;win a date with tad hamilton&quot;... oh gawwd my life flashed forward to when i'm 40 with my 75 cats ",150,0,0
0,"crap. i need more dresses too. ",31,0,0
0,"@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. ",59,1,0
0,"@brodhe geez ur no fun are you ",31,1,0
0,"i wanna be in a punk rock band again ",37,0,0
0,"@jyesmith that's a lot of angst for a tuesday afternoon ",56,1,0
0,"i'm very glad britney isn't crazy anymore! that was one hell of a show! now i'm sad that it's over.  next up...ap at cook county!",129,0,0
0,"has a huuuge headache! omg i feel like crap! ",45,0,0
0,"@anistorm sorry ",16,1,0
0,"@cleders sorry...i was rooting for them too... ",47,1,0
0,"man that took forever. ",24,0,0
0,"@shandasaurus  i see.",21,1,0
0,"i am listing more items on ebay to sell!  takes forever..meanwhile coleman is watching the hills season premier without me.. ",125,0,0
0,"just got my presentation done 23 slides done...  i'm crying for this week will be the hardest of all weeks.",108,0,0
0,"just lost $160 ",15,0,0
0,"i don't like the previously on skins thing that starts at season two. i like it when it went straight into the intro like before ",129,0,0
